,star,time,review_content
345,3,4년,너무사람이 많고 이건 괜찮음.한옥마을이아니고 한옥컨셉 상가지구임..  전부 새로지은 한옥 예전에는 조금씩 보전된한옥이보였는데 지금은 다 한옥 모양의 새건물들뿐임..  오로지 장사..  전주 시장이 정신차려야할듯..거리 내부에 전동차들 다님 ..주말엔 차없는거리나 인천 차이나타운처럼 주민들만 차출입가능하는게 맞는거같음..위험함..
346,5,1년,전주하면 한옥마을~ 여자친구랑 한복 입고 돌아다녔는데 너무 재미있었습니다. 날씨 좋은 날 가면 더 좋을거 같네요!
347,5,2년,유서 깊은 도시 전주의 전통적인 모습을 엿볼수 있는 곳으로 옛모습이 비교적 잘 보존되어 있습니다.
348,5,1년,1박하고 왔어요 :) 한복도 다양하고 모두 예뻐요먹거리들과 포토존도 많아서 중간중간 배도채울수도 있고 사진도 찍을수 있어요밤되면 조명도 예뻐서 사진더 잘나오고 전 카페에서 버블티도 먹었어요 ٩꒰｡•◡•｡꒱۶+사진은 밤에 한복입고 찍은거에요
349,3,1년,민속촌이랑 다릅니다.옛한옥이라기보다는 관광목적으로 현대에서  지은 한옥이란점.
350,3,3년,"전주 5년차 거주민으로써  이야기 하면, 한옥마을 먹자 마을이에요. 요즘들어 체험할수 있는 행사조금 진행 하지만   솔직하게 낮에 볼꺼 없어요.  그리고 천X베이커리에서 슈볼 꼭 사먹으세요.  망할 초코파X보다 만배 맛있어요 강추."
351,4,6달,한복 대여할 수 있으며 다양한 먹거리를 즐길수 있습니다
352,4,1주,한 번 쯤은 기볼만한 곳임
353,3,4년,한옥마을을 잘 활용한 성공적사례이나자세히 들여다 보면 이곳과 관련이 없는 음식점들..우후죽순 한복 및 교복대여점들..오르는 상가임대료에 폐점하는 곳이 늘어가는 것 같다.
354,1,3년,"한옥은 별로 없고 잘 보이지도 않고 정말 정말 볼것없고 사람만 많고 음식먹으러 야시장 온 느낌. 왜 한옥마을인건지 알수가 없네요~친구들이랑한복입고 추억남길 사진찍으러 올거면 추천, 한복도 안입고 그냥 돌아다니거면 완전비추.길거리음식 먹을거 외에 볼게 하나도없어서 이 먼거리 여행을 야시장 볼려고 왔나싶음 .주차장 또한 와 엄청납니다. 차 댈곳이 없어서 주차하는데만 시간 엄청 오래걸립니다.오히려 진짜 한옥마을 보고 싶다면 서울 북촌한옥마을을 추천합니다 .그리고 교동한식 한정식 식당은  가격에 비해 먹을음식이 별로없네요 .교동한식 식당에서 사진에 음식이 1인당12000원이래요~낙지볶음이 다 떨어졌다고 낙지볶음이랑 가격이 같은 5천원짜리 버섯구이를 주신다길래 그러시라고했더니 달랑 저 4조각 나왔네요.ㅎ 사진에 보이는 저 버섯구이가 5천원짜리래요.헉!!!"
355,5,2년,전주시 대표 관광지 한옥마을 옛정서는 없지만 그래도 무언가는 느껴볼수있는 고향같은 관광지 먹거리 볼거리가 풍부한 곳 한옥마을 꼭한번 다녀오세요.
356,5,4년,한국의 전통적인 경관을 잘유지하면서 최근 음식. 잡화점. 스쿠터 등 여러 많은 것들이 생기면서 많은 볼거리가 있는 곳입니다. 아이들은 실개천에 발을 담그고 노는데 정말 좋았습니다
357,5,3년,평일이라그런지 사람이 없어서 한산하게 구경 정말 잘했고 그 한옥마을 처음 가는데 마침 눈이내려서 정말 한옥마을의 분위기를 사진으로 담아지지가 않더군요. 또한 가이드분이 한옥체험 가옥에 대해 친절히 잘 설명해주셔서 고마웠습니다.
358,2,5년,"꼭 봐야할 건물(전통문화관, 전동성당, 경기전, 일락당, 술박물관(모주구입), 오목대, 이목대 주변)들만 보고 벗어나서 전주를 즐기시는게 나을듯...오목대 올라서 정자에서 쉬는건 좋아요. 그러곤 전부 먹고,마시고,판매하는 곳"
359,5,2달,젊은이들의 핫플레이스! 마을 둘러 보는 재미와 맛집 찾아 다니는 행복이 있음. 퓨전한복 입고 구경도 할수 있어 즐거워요.
360,5,1년,이탈리안돈까스맛집  발견~!!!!야채와버섯가득한  특제소스가  일품이다~담에  애들데리고  재방문 하고픔~^^
361,5,3년,처음으로 가본 전주 한옥마을도착하자 마자 보이는 한옥을 보니 타임머신을타고 옛날로 돌아온듯한 착각이 들었습니다.둘러보다보니 점심시간이 되어 전주에서 유명하다는 물짜장(짜장과 짬뽕의 중간느낌)을 먹었습니다.중간중간 카페도 들어가보니 굉장히 아기자기 한 느낌이 들었습니다 또한 전동휠이나 바이크를 대여하여 타고 다닐수있습니다. 마을이 좀 넓은 편이라 걸어다기 귀찮으시다면 대여하시는것도 좋을것같습니다.음식도 맛있고 사진찍기도 좋고 가족과 함께 시간을 보내기 좋은 전주한옥마을 정말 추천합니다.
362,4,2년,한옥의 수려함이 기분을 마치 옛 시대에 온것 처럼 만들어줍니다. 하지만 야경을 보려 밖에 왔더니 체험장과 전시장 몇개는 모두 이미 닫은 상태라 볼게 없네요.. 체험등을 원하시는 분은 무조건 6시 전에 가세요~
363,5,2년,"소셜미디어가 낳은 새로운 트렌드?! 이 불볕 더위에, 주중 도심속에 무슨 사람들이 이리도 많고, 다들 저런 복장을... 한옥마을 전주이기에 가능한 현상?! ☆〜（ゝ。∂）아무튼 교토나 나라 등 오랜 도시에 기모노를 기꺼이 입고 다니는 이들의 모습에서 부러움을 느끼고는 했었는데, 젊은 친구들이 개량 한복이지만 우리 것을 입고 도심을 활보하는 모습이 보기 좋다.  @ 전주경기전앞"
364,4,4달,한복 빌려서 여친이랑 산책하며 사진찍고 구경하며 놀기엔 좋음
365,5,2년,한옥마을은 전주에서도 특별한 곳이죠고즈넉한 풍광과 맛있는 먹거리반나절 관광하기에는 이보다 좋은곳은흔하지 않을겁니다
366,4,4년,"가볼만하다. 한복이나 오래된 교복을 빌려입고 일탈을 해도 이상하지 않다. 상업적인 냄새는물씬나는동네긴하지만, 친구들과 날씨좋은 날에 구경하고 먹고 놀기엔 괜찮다. 단, 평일이여야 할 듯.한옥은 있으나, 상업적인 느낌 때문에 고풍스럽거나 잔잔한 느낌은 별로 없음."
367,4,2달,세번째방문인데ᆢ평일임에도 관광객이 좀있었다ㆍ막내아들이랑 친정엄마 요양병원에 면회를갔는데 막내아들친구들이 한옥마을 구경하고싶다고 전주에와서 같이 구경했다ㆍ다음엔 직장동료들이랑와서 한복도 빌려입고 맛있는것도 먹었음 좋겠다ㆍ
368,3,2달,마을 내 먹거리가 한국을 대표하는 전통 간식들이 있었다면 좋았을것이다.탕후루 같은 간식을 한국에서 팔아야 할까 싶다..
369,4,3년,한옥체험도 즐겁고 한옥마을 이곳저곳 느긋하게 거닐다 오면 좋습니다. 중심가 옆의 길들도 예쁜 상점들이 있고 한적해서 걷기 좋아요.
370,5,4년,"친구랑 같이 여기 한번 와봤는데 친구들끼리우정여행으로 오기 좋은것 같아요. 한복 체험도하면서 철판 아이스크림, 문어꼬치같은 맛집탐방을 하니깐 너무 재밋더라구요."
371,5,6달,자주자주 가도 갈 때마다 좋은 곳입니다. :)
372,5,2달,녹색이너무좋아요바람시원
373,5,1달,볼거리 먹거리 많고 전주는 어딜가도 음식만큼은 실패가 없음예전보다 가격이 높아진게 아쉽지만 그래도 타지역비해 평타!
374,5,4년,당일은 안될듯 1박하면서 차그차근 맛난거 먹으면서 한복체험도하고...무조건 강추..따뜻할때가새요..한복체험하시던분 말씀이 허벅지 얼어죽는줄...ㅋㅋ
375,4,4년,수년전에 와본 한옥마을과는 천지차이다.잘정비되어있고 편의시설도 잘 갖추어저있씀
376,3,1년,솔직히 한옥에서 1박하고 주변구경했는데 침대에서 생활하는 사람은 잠자리 엄청불편 할듯 그리고 어르신 모시고 관광하기에는 비치 젊은사람들과 젊은부부들이 관광하기 적당함
377,4,1년,먹거리 구경거리가 많고 좋았는데 코로나 때문에 사람들이 없어 아쉽더군요
378,5,3년,여기 좋으다.. 1. 여기 해발이 높은지 햇볕을 직빵으로 받는다2. 뭐 한국살면 한번은 가봐야지.3. 오토바이같은거 있는데 타기 쉽고 속도도 적당하니 꼭 타보세요4.저기 막걸리집 가면 큰거 시키지 마세요 배터져 죽습니다 기본시키세요술은 큰거먹어도 되는데5.먹고 숙소가는 밤길에 빈 으슥한곳 많으니 커플들은 밤에 그런곳 찾아보세요
379,4,2년,"서울에서도 꽤 자주 찾는 곳 이고,좋아하는 곳 입니다.항상 조금 부족한 것은 기와집 외에 전통적인 것을 체험하기가 쉽지않다는 점..인사동을 접목하면 좋겠고,너무 상업적인 목적(먹고, 마시고, 팔고, 대여하고)이 두드러진 것 같아서 아쉽습니다.그래도 전주한옥마을은 훌륭합니다.🍀"
380,5,4년,"태조 이성계의'경기전'과 박물관,전농성당의 건축물. .동학 기념관 등등. .아기자기한 한옥이 마음을 편안하게 해주더군요..민박할수있고,먹거리도 다양하고, 예쁘고 우아한 한복입고 체험할수있어 보기에 참 아름다웠다."
381,5,9달,아직 10시까지 영업이라 그런지 저녁되면 조금 한산합니다ㅎㅎ 문 닫은곳도 많고 그래도 주말낮엔 사람많으니 참고하세용 ㅎㅎ
382,4,3년,"전주 한옥마을은 전주를 대표하는 관광 명소로 한복을 곱게 차려입은 젊은 남녀들이 길거리에 가득함물론 내가 갔을때는 밤이라 한복입은 사람들은 별루 없었지만입구에 정동성당이 있고, 조금 올라가면 조선 태조 이성계의 영정을 봉인한 경기전이 있음관람시간이 9시~18시(동절기), 20시(하절기)로 들어가 보지 못해서 아쉬움거리는 깨끗하고 예쁜데 길거리에 상점들이 즐비해 있어 좀 어색함물론 맛있고 특이한 음식들이 많은 건 장점이자만전주의 명물 수제초코파이와 길거리아, 치즈붉닭발, 전주비빔밥고로케 등 특색있는먹을거리가 가득함밤에는 예쁜 조명들이 거리를 비추어 나름 분위기 있는 야경을 볼수있음한줄요약 : 여기가 아님 언제 한복입고 거리를 돌아다녀 보리오.."
383,4,3년,"한복이라기 보다 코스튬 같은 독특한 강렬함이 많았고 한옥마을보다는 관광마을이었지만 기대를 안한다면, 날씨가 좋다면 좋을 것이다.. 조금 정리가 되면 좋겠는데 그러면 또 엄청 더 비싸지겠지..ㅠ"
384,5,3년,"한옥으로 이루어진 마을, 시장이라고 생각하면 될듯.입장료같은게 따로 있는게 아니고 그냥 안에 가면 별의별게 다있음.전동카, 한옥대여 등 다 있으니 마음껏 즐기면 됩니다."
385,4,1년,생각보다 복잡하지 않고 주차도 사람이 많은데비해서 딜레이 적음. 볼거리도 준수하고 깨끗했으나 맛집이라고 광고하는 주전부리집 앞에는 줄이 너무 길었고 맛은 '이걸 먹으려고 줄을 섰던가..'정도.
386,4,2년,아기자기한 하지만약간 현대적인 한옥?넓은길 걷기보다는 약간외진 뒷골목의 작은공간을찿아가는 즐거움이 가득한곳
387,5,4년,발길닿는대로 이리저리 걷다보면 다리가 엄청 아프므로 시작과 끝을 정해놓아야함사람들이 기다리는데에는 다 이유가 있음 .카페 전망.문꼬치는 아무고나 다 맛있음 대박!!!딜거리야는 바로 드세여 남기면 맛 변질
388,5,8달,한복 빌려입고 돌아다니기 너무 좋은거 같아요!! 한옥들도 너무 이뻐요!!
389,5,2년,고즈넉한 옛 마을의 분위기를 느끼기엔 정말 좋습니다. 예쁜 한복입고 돌아다니면 기분이 배가 될 것 같아요. 그리고 전주한옥마을에서는 막걸리나 모주를 꼭 드세요. 분위기 끝내줍니다~
390,5,5달,젊은 사람글이 즐길거리가 많아요. 아이들을 데리고 가신다면 월요일은 피하세요. 무료체험소들은 월요일에 문을 닫습니다.
391,3,3년,당일치기여행으로 좋은곳이라하여 갔는데 생각보다는 별로였습니다. 우선은 주말이라 주차장이 꽉차서 2키로 떨어진 공영주차장에 주차하고 셔틀을 이용했어요. 셔틀은 15분 간격입니다~좋았던 점은 한복대여 서비스람 개화기의상 대여하는 곳이 많아서 대여한 옷을 입고 걸어다니는 사람들을 보는 재미가 쏠쏠했고 외국인 친구를 데려오면 좋아하겠다 생각했습니다~ 그리고 온갖 먹거리들이 즐비하여 전주는 역시 먹방이구나ㅋㅋ저는 육전을 먹었는데 엄청 푸짐했고 맛도 있었고 6000원정도 했구요 문어꼬치랑 대왕꽈배기도 먹었는데 대왕꽈배기는 너무 크기도하고 몇입 먹다보니 느끼해서ㅜㅜㅜ아쉬웠던 점은 임대문의라고 붙여진곳이 많아서 곳곳에는 휑한 느낌이 좀 많았습니다~ 한시간도 채 보지않고 돌아왔네요ㅜㅜ 아쉬웠습니다ㅜㅜ
392,5,3년,전주의 대표 관광지인 한옥마을입니다. 한국의 3대 대표 성당인 전동성당이 한옥마을 내에 위치하고 있습니다. 전통을 살리고 그와 함께 어우러져 한국의 미를 이끌어가는 전주시를 응원합니다.
393,5,1년,"일월애라는 한복대여집에서 대여한 한복 입고 울 딸아이 넘 행복하게 잘 다녀왔습니다...^^ 코로나가 끝나면, 경기전 꼭 다시 와볼게요.. 지금은 휴관이에요..성당도 보수공사중이라서 이렇게 태성로39 라는 카페에서 멋들어진 전동성당을 찍었답니다..태성로39 카페도 강추에요. 위치 갑입니다..^^"
